acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
1131,2015/8/3,1,64.34904883,0,0
1131,2015/8/4,1,15.19401633,0,0
1131,2015/8/5,1,52.4471895,0,0
1131,2015/8/6,1,30.26716633,1,0
1131,2015/8/7,0,0,0,0
1131,2015/8/8,0,0,0,0
1131,2015/8/9,0,0,0,0
1131,2015/8/10,0,0,0,0
1131,2015/8/11,1,86.2563605,0,0
1131,2015/8/12,1,52.756569,0,0
1131,2015/8/13,1,48.19233917,0,0
1131,2015/8/14,0,0,0,0
1131,2015/8/15,0,0,0,0
1131,2015/8/16,0,0,0,0
1131,2015/8/17,0,0,0,0
1131,2015/8/18,0,0,0,0
1131,2015/8/19,0,0,0,0
1131,2015/8/20,0,0,0,0
1131,2015/8/21,0,0,0,0
1131,2015/8/22,0,0,0,0
1131,2015/8/23,0,0,0,0
1131,2015/8/24,0,0,0,0
1131,2015/8/25,0,0,0,0
1131,2015/8/26,0,0,0,0
1131,2015/8/27,0,0,0,0
1132,2014/12/3,1,90.524217,0,0
1132,2014/12/4,0,0,0,0
1132,2014/12/5,0,0,0,0
1132,2014/12/6,0,0,0,0
1132,2014/12/7,0,0,0,0
1133,2015/7/9,6,465.9701877,2,0
1133,2015/7/10,4,370.9720727,4,0
1133,2015/7/11,2,39.82548533,0,0
1133,2015/7/12,2,48.322219,0,0
1133,2015/7/13,2,28.51468617,0,0
1133,2015/7/14,1,78.8292225,1,0
1134,2015/1/8,2,7.889906167,0,0
1135,2014/12/4,0,0,0,0
1135,2014/12/5,0,0,0,0
1135,2014/12/6,0,0,0,0
1135,2014/12/7,1,2.560646,0,0
1136,2015/8/18,0,0,0,0
1136,2015/8/19,0,0,0,0
1136,2015/8/20,0,0,0,0
1136,2015/8/21,0,0,0,0
1136,2015/8/22,0,0,0,0
1136,2015/8/23,0,0,0,0
1136,2015/8/24,0,0,0,0
1136,2015/8/25,0,0,0,0
1137,2015/1/8,1,54.9204785,0,0
1137,2015/1/9,0,0,0,0
1138,2015/4/7,1,36.06153483,0,0
1138,2015/4/8,0,0,0,0
1138,2015/4/9,0,0,0,0
1138,2015/4/10,0,0,0,0
1138,2015/4/11,0,0,0,0
1139,2014/11/11,1,179.5993553,0,0
1139,2014/11/12,1,23.023738,0,0
1139,2014/11/13,0,0,0,0
1139,2014/11/14,0,0,0,0
1139,2014/11/15,0,0,0,0
1139,2014/11/16,1,101.2453357,0,0
1139,2014/11/17,1,12.92029383,0,0
1139,2014/11/18,0,0,0,0
1139,2014/11/19,0,0,0,0
1139,2014/11/20,0,0,0,0
1139,2014/11/21,1,89.78762733,0,0
1139,2014/11/22,1,242.491156,2,0
1139,2014/11/23,1,16.068977,0,0
1139,2014/11/24,1,119.7364972,0,0
1139,2014/11/25,1,98.0422305,1,0
1139,2014/11/26,1,100.1815585,0,0
1139,2014/11/27,0,0,0,0
1139,2014/11/28,0,0,0,0
1139,2014/11/29,1,175.7524102,1,0
1139,2014/11/30,0,0,0,0
1139,2014/12/1,0,0,0,0
1139,2014/12/2,0,0,0,0
1139,2014/12/3,1,17.59935833,0,0
1139,2014/12/4,0,0,0,0
1139,2014/12/5,0,0,0,0
1139,2014/12/6,0,0,0,0
1139,2014/12/7,0,0,0,0
1139,2014/12/8,1,150.271265,1,0
1139,2014/12/9,1,42.11673583,0,0
1139,2014/12/10,1,39.84216033,1,0
1139,2014/12/11,0,0,0,0
1139,2014/12/12,1,94.57528567,1,0
1139,2014/12/13,1,70.9873035,0,0
1139,2014/12/14,1,9.3431375,0,0
1139,2014/12/15,0,0,0,0
1139,2014/12/16,0,0,0,0
1139,2014/12/17,0,0,0,0
1139,2014/12/18,1,14.81035283,1,0
1139,2014/12/19,1,149.8496615,1,0
1139,2014/12/20,3,118.6964852,0,0
1139,2014/12/21,0,0,0,0
1139,2014/12/22,0,0,0,0
1139,2014/12/23,0,0,0,0
1139,2014/12/24,0,0,0,0
1139,2014/12/25,0,0,0,0
1139,2014/12/26,0,0,0,0
1139,2014/12/27,1,139.4632398,0,0
1139,2014/12/28,1,128.045124,0,0
1139,2014/12/29,1,13.504348,0,0
1139,2014/12/30,0,0,0,0
1139,2014/12/31,0,0,0,0
1139,2015/1/1,0,0,0,0
1139,2015/1/2,0,0,0,0
1139,2015/1/3,1,135.3934055,1,0
1139,2015/1/4,0,0,0,0
1139,2015/1/5,0,0,0,0
1139,2015/1/6,0,0,0,0
1139,2015/1/7,1,47.17797317,0,0
1139,2015/1/8,0,0,0,0
1139,2015/1/9,1,119.3936545,0,0
1139,2015/1/10,0,0,0,0
1139,2015/1/11,1,143.1688002,1,0
1139,2015/1/12,0,0,0,0
1139,2015/1/13,0,0,0,0
1139,2015/1/14,2,58.2837875,0,0
1139,2015/1/15,0,0,0,0
1139,2015/1/16,2,6.409582667,0,0
1139,2015/1/17,1,142.1928577,0,0
1139,2015/1/18,0,0,0,0
1139,2015/1/19,0,0,0,0
1139,2015/1/20,2,60.3500795,1,0
1139,2015/1/21,3,58.49747017,0,0
1139,2015/1/22,1,54.30120083,0,0
1139,2015/1/23,0,0,0,0
1139,2015/1/24,0,0,0,0
1139,2015/1/25,1,168.4123927,1,0
1139,2015/1/26,0,0,0,0
1139,2015/1/27,0,0,0,0
1139,2015/1/28,0,0,0,0
1139,2015/1/29,0,0,0,0
1139,2015/1/30,0,0,0,0
1139,2015/1/31,0,0,0,0
1139,2015/2/1,1,15.17251367,0,0
1139,2015/2/2,0,0,0,0
1139,2015/2/3,1,36.883086,0,0
1139,2015/2/4,0,0,0,0
1139,2015/2/5,0,0,0,0
1139,2015/2/6,0,0,0,0
1139,2015/2/7,0,0,0,0
1139,2015/2/8,0,0,0,0
1139,2015/2/9,0,0,0,0
1139,2015/2/10,0,0,0,0
1139,2015/2/11,0,0,0,0
1139,2015/2/12,0,0,0,0
1139,2015/2/13,0,0,0,0
1139,2015/2/14,1,33.41635917,0,0
1139,2015/2/15,0,0,0,0
1139,2015/2/16,0,0,0,0
1139,2015/2/17,0,0,0,0
1140,2015/1/10,1,7.002969167,0,0
1140,2015/1/11,1,92.24415933,0,0
1140,2015/1/12,1,30.61207517,1,0
1140,2015/1/13,0,0,0,0
1140,2015/1/14,0,0,0,0
1140,2015/1/15,0,0,0,0
1140,2015/1/16,0,0,0,0
1140,2015/1/17,1,78.6394075,1,0
1140,2015/1/18,1,194.3688727,1,0
1140,2015/1/19,0,0,0,0
1140,2015/1/20,0,0,0,0
1140,2015/1/21,0,0,0,0
1140,2015/1/22,0,0,0,0
1140,2015/1/23,0,0,0,0
1140,2015/1/24,0,0,0,0
1140,2015/1/25,1,89.53679167,0,0
1140,2015/1/26,0,0,0,0
1140,2015/1/27,0,0,0,0
1140,2015/1/28,1,26.5592505,0,0
1140,2015/1/29,0,0,0,0
1140,2015/1/30,0,0,0,0
1140,2015/1/31,0,0,0,0
1140,2015/2/1,0,0,0,0
1140,2015/2/2,0,0,0,0
1140,2015/2/3,0,0,0,0
1140,2015/2/4,0,0,0,0
1140,2015/2/5,0,0,0,0
1140,2015/2/6,0,0,0,0
1140,2015/2/7,0,0,0,0
1140,2015/2/8,0,0,0,0
1140,2015/2/9,0,0,0,0
1140,2015/2/10,0,0,0,0
1140,2015/2/11,0,0,0,0
1140,2015/2/12,0,0,0,0
1140,2015/2/13,0,0,0,0
1140,2015/2/14,0,0,0,0
1140,2015/2/15,0,0,0,0
1140,2015/2/16,0,0,0,0
1141,2015/1/9,1,22.43116583,0,0
1141,2015/1/10,0,0,0,0
1141,2015/1/11,0,0,0,0
1141,2015/1/12,0,0,0,0
1141,2015/1/13,0,0,0,0
1141,2015/1/14,0,0,0,0
1142,2014/11/10,0,0,0,0
1142,2014/11/11,0,0,0,0
1142,2014/11/12,0,0,0,0
1142,2014/11/13,0,0,0,0
1142,2014/11/14,0,0,0,0
1142,2014/11/15,0,0,0,0
1142,2014/11/16,0,0,0,0
1142,2014/11/17,0,0,0,0
1142,2014/11/18,0,0,0,0
1142,2014/11/19,0,0,0,0
1142,2014/11/20,0,0,0,0
1142,2014/11/21,0,0,0,0
1142,2014/11/22,0,0,0,0
1142,2014/11/23,0,0,0,0
1142,2014/11/24,0,0,0,0
1142,2014/11/25,0,0,0,0
1142,2014/11/26,0,0,0,0
1142,2014/11/27,0,0,0,0
1142,2014/11/28,0,0,0,0
1142,2014/11/29,0,0,0,0
1142,2014/11/30,0,0,0,0
1142,2014/12/1,0,0,0,0
1142,2014/12/2,0,0,0,0
1142,2014/12/3,0,0,0,0
1142,2014/12/4,0,0,0,0
1142,2014/12/5,0,0,0,0
1142,2014/12/6,0,0,0,0
1142,2014/12/7,0,0,0,0
1142,2014/12/8,0,0,0,0
1142,2014/12/9,0,0,0,0
1142,2014/12/10,0,0,0,0
1142,2014/12/11,0,0,0,0
1142,2014/12/12,0,0,0,0
1142,2014/12/13,0,0,0,0
1142,2014/12/14,0,0,0,0
1142,2014/12/15,0,0,0,0
1142,2014/12/16,0,0,0,0
1142,2014/12/17,0,0,0,0
1142,2014/12/18,0,0,0,0
1142,2014/12/19,0,0,0,0
1142,2014/12/20,0,0,0,0
1142,2014/12/21,1,7.98689,0,0
1142,2014/12/22,0,0,0,0
1142,2014/12/23,0,0,0,0
1142,2014/12/24,0,0,0,0
1142,2014/12/25,0,0,0,0
1142,2014/12/26,1,77.2860415,0,0
1142,2014/12/27,1,37.06405033,0,0
1142,2014/12/28,0,0,0,0
1142,2014/12/29,0,0,0,0
1142,2014/12/30,1,2.748947333,0,0
1142,2014/12/31,0,0,0,0
1142,2015/1/1,0,0,0,0
1142,2015/1/2,0,0,0,0
1142,2015/1/3,0,0,0,0
1142,2015/1/4,0,0,0,0
1142,2015/1/5,0,0,0,0
1142,2015/1/6,0,0,0,0
1142,2015/1/7,0,0,0,0
1142,2015/1/8,0,0,0,0
1142,2015/1/9,0,0,0,0
1142,2015/1/10,0,0,0,0
1142,2015/1/11,0,0,0,0
1142,2015/1/12,0,0,0,0
1142,2015/1/13,0,0,0,0
1142,2015/1/14,0,0,0,0
1142,2015/1/15,0,0,0,0
1142,2015/1/16,0,0,0,0
1142,2015/1/17,0,0,0,0
1142,2015/1/18,0,0,0,0
1142,2015/1/19,0,0,0,0
1142,2015/1/20,0,0,0,0
1142,2015/1/21,0,0,0,0
1142,2015/1/22,0,0,0,0
1142,2015/1/23,0,0,0,0
1142,2015/1/24,0,0,0,0
1142,2015/1/25,0,0,0,0
1142,2015/1/26,0,0,0,0
1142,2015/1/27,0,0,0,0
1142,2015/1/28,0,0,0,0
1142,2015/1/29,0,0,0,0
1142,2015/1/30,0,0,0,0
1142,2015/1/31,0,0,0,0
1142,2015/2/1,0,0,0,0
1142,2015/2/2,0,0,0,0
1142,2015/2/3,0,0,0,0
1142,2015/2/4,0,0,0,0
1142,2015/2/5,0,0,0,0
1142,2015/2/6,0,0,0,0
1142,2015/2/7,0,0,0,0
1142,2015/2/8,0,0,0,0
1142,2015/2/9,0,0,0,0
1142,2015/2/10,0,0,0,0
1142,2015/2/11,0,0,0,0
1142,2015/2/12,0,0,0,0
1142,2015/2/13,0,0,0,0
1142,2015/2/14,0,0,0,0
1142,2015/2/15,0,0,0,0
1142,2015/2/16,0,0,0,0
1142,2015/2/17,0,0,0,0
1142,2015/2/18,0,0,0,0
1142,2015/2/19,0,0,0,0
1142,2015/2/20,0,0,0,0
1142,2015/2/21,0,0,0,0
1142,2015/2/22,0,0,0,0
1142,2015/2/23,0,0,0,0
1142,2015/2/24,1,3.504823333,0,0
1142,2015/2/25,0,0,0,0
1142,2015/2/26,0,0,0,0
1142,2015/2/27,0,0,0,0
1142,2015/2/28,0,0,0,0
1142,2015/3/1,0,0,0,0
1142,2015/3/2,0,0,0,0
1142,2015/3/3,0,0,0,0
1142,2015/3/4,0,0,0,0
1142,2015/3/5,0,0,0,0
1142,2015/3/6,0,0,0,0
1142,2015/3/7,0,0,0,0
1142,2015/3/8,0,0,0,0
1142,2015/3/9,0,0,0,0
1142,2015/3/10,0,0,0,0
1142,2015/3/11,0,0,0,0
1142,2015/3/12,0,0,0,0
1142,2015/3/13,0,0,0,0
1142,2015/3/14,0,0,0,0
1142,2015/3/15,0,0,0,0
1142,2015/3/16,0,0,0,0
1142,2015/3/17,0,0,0,0
1142,2015/3/18,0,0,0,0
1142,2015/3/19,0,0,0,0
1142,2015/3/20,0,0,0,0
1142,2015/3/21,0,0,0,0
1142,2015/3/22,0,0,0,0
1142,2015/3/23,0,0,0,0
1142,2015/3/24,0,0,0,0
1142,2015/3/25,0,0,0,0
1142,2015/3/26,0,0,0,0
1142,2015/3/27,0,0,0,0
1142,2015/3/28,0,0,0,0
1142,2015/3/29,0,0,0,0
1142,2015/3/30,0,0,0,0
1142,2015/3/31,0,0,0,0
1142,2015/4/1,0,0,0,0
1142,2015/4/2,0,0,0,0
1142,2015/4/3,0,0,0,0
1142,2015/4/4,0,0,0,0
1142,2015/4/5,0,0,0,0
1142,2015/4/6,0,0,0,0
1142,2015/4/7,0,0,0,0
1142,2015/4/8,0,0,0,0
1142,2015/4/9,0,0,0,0
1142,2015/4/10,0,0,0,0
1142,2015/4/11,0,0,0,0
1142,2015/4/12,0,0,0,0
1142,2015/4/13,0,0,0,0
1142,2015/4/14,0,0,0,0
1142,2015/4/15,0,0,0,0
1142,2015/4/16,0,0,0,0
1142,2015/4/17,0,0,0,0
1142,2015/4/18,0,0,0,0
1142,2015/4/19,0,0,0,0
1142,2015/4/20,0,0,0,0
1142,2015/4/21,0,0,0,0
1142,2015/4/22,0,0,0,0
1142,2015/4/23,0,0,0,0
1142,2015/4/24,0,0,0,0
1142,2015/4/25,0,0,0,0
1142,2015/4/26,0,0,0,0
1142,2015/4/27,0,0,0,0
1142,2015/4/28,0,0,0,0
1142,2015/4/29,0,0,0,0
1142,2015/4/30,0,0,0,0
1142,2015/5/1,0,0,0,0
1142,2015/5/2,0,0,0,0
1142,2015/5/3,0,0,0,0
1142,2015/5/4,0,0,0,0
1142,2015/5/5,0,0,0,0
1142,2015/5/6,0,0,0,0
1142,2015/5/7,0,0,0,0
1142,2015/5/8,0,0,0,0
1142,2015/5/9,0,0,0,0
1142,2015/5/10,0,0,0,0
1142,2015/5/11,0,0,0,0
1142,2015/5/12,0,0,0,0
1142,2015/5/13,0,0,0,0
1142,2015/5/14,0,0,0,0
1142,2015/5/15,0,0,0,0
1142,2015/5/16,0,0,0,0
1142,2015/5/17,0,0,0,0
1142,2015/5/18,0,0,0,0
1142,2015/5/19,0,0,0,0
1142,2015/5/20,0,0,0,0
1142,2015/5/21,0,0,0,0
1142,2015/5/22,0,0,0,0
1142,2015/5/23,0,0,0,0
1142,2015/5/24,0,0,0,0
1142,2015/5/25,0,0,0,0
1142,2015/5/26,0,0,0,0
1142,2015/5/27,0,0,0,0
1142,2015/5/28,0,0,0,0
1142,2015/5/29,0,0,0,0
1142,2015/5/30,0,0,0,0
1142,2015/5/31,0,0,0,0
1142,2015/6/1,0,0,0,0
1142,2015/6/2,0,0,0,0
1142,2015/6/3,0,0,0,0
1142,2015/6/4,0,0,0,0
1142,2015/6/5,0,0,0,0
1142,2015/6/6,0,0,0,0
1142,2015/6/7,0,0,0,0
1142,2015/6/8,0,0,0,0
1142,2015/6/9,0,0,0,0
1142,2015/6/10,0,0,0,0
1142,2015/6/11,0,0,0,0
1142,2015/6/12,0,0,0,0
1142,2015/6/13,0,0,0,0
1142,2015/6/14,0,0,0,0
1142,2015/6/15,0,0,0,0
1142,2015/6/16,0,0,0,0
1142,2015/6/17,0,0,0,0
1142,2015/6/18,0,0,0,0
1142,2015/6/19,0,0,0,0
1142,2015/6/20,0,0,0,0
1142,2015/6/21,0,0,0,0
1142,2015/6/22,0,0,0,0
1142,2015/6/23,0,0,0,0
1142,2015/6/24,0,0,0,0
1142,2015/6/25,0,0,0,0
1142,2015/6/26,0,0,0,0
1142,2015/6/27,0,0,0,0
1142,2015/6/28,0,0,0,0
1142,2015/6/29,0,0,0,0
1142,2015/6/30,0,0,0,0
1142,2015/7/1,0,0,0,0
1142,2015/7/2,0,0,0,0
1142,2015/7/3,0,0,0,0
1142,2015/7/4,0,0,0,0
1142,2015/7/5,0,0,0,0
1142,2015/7/6,0,0,0,0
1142,2015/7/7,0,0,0,0
1142,2015/7/8,0,0,0,0
1142,2015/7/9,0,0,0,0
1142,2015/7/10,0,0,0,0
1142,2015/7/11,0,0,0,0
1142,2015/7/12,0,0,0,0
1142,2015/7/13,0,0,0,0
1142,2015/7/14,0,0,0,0
1142,2015/7/15,0,0,0,0
1142,2015/7/16,0,0,0,0
1143,2015/8/11,2,125.2159762,0,0
1143,2015/8/12,1,73.78068667,1,0
1143,2015/8/13,1,100.9241478,0,0
1143,2015/8/14,0,0,0,0
1143,2015/8/15,0,0,0,0
1143,2015/8/16,0,0,0,0
1143,2015/8/17,0,0,0,0
1143,2015/8/18,0,0,0,0
1143,2015/8/19,0,0,0,0
1143,2015/8/20,0,0,0,0
1143,2015/8/21,1,4.127024167,0,0
1143,2015/8/22,0,0,0,0
1143,2015/8/23,0,0,0,0
1143,2015/8/24,0,0,0,0
1143,2015/8/25,0,0,0,0
1143,2015/8/26,1,17.88535067,0,0
1143,2015/8/27,1,18.21129767,1,0
1144,2015/8/22,0,0,0,0
1144,2015/8/23,0,0,0,0
1144,2015/8/24,0,0,0,0
1144,2015/8/25,0,0,0,0
1144,2015/8/26,0,0,0,0
1144,2015/8/27,0,0,0,0
1146,2014/11/16,2,98.91558133,0,0
1146,2014/11/17,1,6.661666667,0,0
1146,2014/11/18,0,0,0,0
1146,2014/11/19,0,0,0,0
1146,2014/11/20,0,0,0,0
1146,2014/11/21,0,0,0,0
1146,2014/11/22,0,0,0,0
1146,2014/11/23,0,0,0,0
1146,2014/11/24,0,0,0,0
1146,2014/11/25,0,0,0,0
1146,2014/11/26,0,0,0,0
1146,2014/11/27,0,0,0,0
1146,2014/11/28,0,0,0,0
1146,2014/11/29,0,0,0,0
1146,2014/11/30,0,0,0,0
1146,2014/12/1,0,0,0,0
1146,2014/12/2,0,0,0,0
1146,2014/12/3,0,0,0,0
1146,2014/12/4,0,0,0,0
1146,2014/12/5,0,0,0,0
1146,2014/12/6,0,0,0,0
1146,2014/12/7,0,0,0,0
1146,2014/12/8,0,0,0,0
1146,2014/12/9,0,0,0,0
1146,2014/12/10,0,0,0,0
1146,2014/12/11,0,0,0,0
1146,2014/12/12,0,0,0,0
1146,2014/12/13,0,0,0,0
1146,2014/12/14,0,0,0,0
1146,2014/12/15,0,0,0,0
1146,2014/12/16,0,0,0,0
1146,2014/12/17,0,0,0,0
1146,2014/12/18,0,0,0,0
1146,2014/12/19,0,0,0,0
1146,2014/12/20,0,0,0,0
1146,2014/12/21,0,0,0,0
1146,2014/12/22,0,0,0,0
1147,2015/7/19,1,28.805244,0,0
1147,2015/7/20,0,0,0,0
1147,2015/7/21,0,0,0,0
1147,2015/7/22,0,0,0,0
1147,2015/7/23,0,0,0,0
1147,2015/7/24,0,0,0,0
1147,2015/7/25,0,0,0,0
1147,2015/7/27,0,0,0,0
1147,2015/7/28,0,0,0,0
1147,2015/7/29,0,0,0,0
1147,2015/7/30,0,0,0,0
1147,2015/7/31,0,0,0,0
1147,2015/8/1,0,0,0,0
1147,2015/8/2,0,0,0,0
1147,2015/8/3,0,0,0,0
1147,2015/8/4,0,0,0,0
1147,2015/8/5,0,0,0,0
1147,2015/8/6,0,0,0,0
1147,2015/8/7,0,0,0,0
1147,2015/8/8,0,0,0,0
1147,2015/8/9,0,0,0,0
1147,2015/8/10,0,0,0,0
1147,2015/8/11,0,0,0,0
1147,2015/8/12,0,0,0,0
1147,2015/8/13,0,0,0,0
1147,2015/8/14,0,0,0,0
1147,2015/8/15,0,0,0,0
1147,2015/8/16,0,0,0,0
1147,2015/8/17,0,0,0,0
1147,2015/8/18,0,0,0,0
1147,2015/8/19,0,0,0,0
1147,2015/8/20,0,0,0,0
1147,2015/8/21,0,0,0,0
1147,2015/8/22,0,0,0,0
1147,2015/8/23,0,0,0,0
1147,2015/8/24,0,0,0,0
1147,2015/8/25,0,0,0,0
1147,2015/8/26,0,0,0,0
1147,2015/8/27,0,0,0,0
1149,2015/4/1,1,54.90206817,1,0
1149,2015/4/2,1,122.6656015,0,0
1149,2015/4/3,1,222.3740758,1,0
1149,2015/4/4,1,87.62225017,0,0
1149,2015/4/5,1,62.5475125,1,0
1149,2015/4/6,1,122.2606888,0,0
1149,2015/4/7,1,204.273293,0,0
1149,2015/4/8,1,2.063414667,0,0
1149,2015/4/9,1,15.62206133,0,0
1149,2015/4/10,1,250.2971908,1,0
1149,2015/4/11,0,0,0,0
1149,2015/4/12,0,0,0,0
1149,2015/4/13,0,0,0,0
1149,2015/4/14,1,39.42246683,0,0
1149,2015/4/15,1,36.05163883,0,0
1149,2015/4/16,1,41.67268517,1,0
1149,2015/4/17,1,29.5892995,0,0
1149,2015/4/18,0,0,0,0
1149,2015/4/19,0,0,0,0
1149,2015/4/20,1,233.083076,0,0
1149,2015/4/21,0,0,0,0
1149,2015/4/22,1,230.2229538,0,0
1149,2015/4/23,1,110.7039737,0,0
1149,2015/4/24,1,9.520367167,0,0
1149,2015/4/25,0,0,0,0
1149,2015/4/26,0,0,0,0
1149,2015/4/27,0,0,0,0
1149,2015/4/28,1,223.8895663,2,0
1149,2015/4/29,1,38.64681167,0,0
1149,2015/4/30,0,0,0,0
1149,2015/5/1,0,0,0,0
1149,2015/5/2,0,0,0,0
1149,2015/5/3,0,0,0,0
1149,2015/5/4,1,76.81344067,0,0
1149,2015/5/5,1,92.281844,1,0
1149,2015/5/6,1,126.0822035,0,0
1149,2015/5/7,1,183.4737772,1,0
1149,2015/5/8,1,55.195492,0,0
1149,2015/5/9,0,0,0,0
1149,2015/5/10,0,0,0,0
1149,2015/5/11,1,76.86706267,0,0
1149,2015/5/12,1,272.1223232,0,0
1149,2015/5/13,3,206.6396427,1,0
1149,2015/5/14,3,166.73928,0,0
1149,2015/5/15,1,123.5418165,1,0
1149,2015/5/16,0,0,0,0
1149,2015/5/17,0,0,0,0
1149,2015/5/18,0,0,0,0
1149,2015/5/19,1,180.0912132,1,0
1149,2015/5/20,1,79.84348833,1,0
1149,2015/5/21,1,33.367659,0,0
1149,2015/5/22,0,0,0,0
1149,2015/5/23,0,0,0,0
1149,2015/5/24,0,0,0,0
1149,2015/5/25,0,0,0,0
1149,2015/5/26,1,3.097265,0,0
1149,2015/5/27,1,124.6305323,1,0
1149,2015/5/28,2,130.4168975,0,0
1149,2015/5/29,1,75.57834067,0,0
1149,2015/5/30,1,13.90118683,0,0
1149,2015/5/31,0,0,0,0
1149,2015/6/1,3,193.1152498,1,0
1149,2015/6/2,0,0,0,0
1149,2015/6/3,0,0,0,0
1149,2015/6/4,0,0,0,0
1149,2015/6/5,2,26.74569367,0,0
1149,2015/6/6,0,0,0,0
1149,2015/6/7,0,0,0,0
1149,2015/6/8,1,88.26940767,0,0
1149,2015/6/9,0,0,0,0
1149,2015/6/10,1,197.6713163,2,0
1149,2015/6/11,1,5.272775667,0,0
1149,2015/6/12,0,0,0,0
1149,2015/6/13,0,0,0,0
1149,2015/6/14,0,0,0,0
1149,2015/6/15,0,0,0,0
1149,2015/6/16,1,43.48463667,0,0
1149,2015/6/17,1,43.5226815,0,0
1149,2015/6/18,1,151.4892715,0,0
1149,2015/6/19,1,329.2578015,1,0
1149,2015/6/20,0,0,0,0
1149,2015/6/21,0,0,0,0
1149,2015/6/22,1,200.660465,1,0
1149,2015/6/23,1,204.0129353,0,0
1149,2015/6/24,1,20.71296633,0,0
1149,2015/6/25,1,125.244661,1,0
1149,2015/6/26,1,255.4307992,1,0
1149,2015/6/27,0,0,0,0
1149,2015/6/28,0,0,0,0
1149,2015/6/29,2,111.399057,0,0
1149,2015/6/30,0,0,0,0
1149,2015/7/1,0,0,0,0
1149,2015/7/2,0,0,0,0
1149,2015/7/3,1,140.712257,0,0
1149,2015/7/4,0,0,0,0
1149,2015/7/5,0,0,0,0
1149,2015/7/6,0,0,0,0
1149,2015/7/7,0,0,0,0
1149,2015/7/8,0,0,0,0
1149,2015/7/9,4,37.93455767,0,0
1149,2015/7/10,2,40.34736367,0,0
1149,2015/7/11,0,0,0,0
1149,2015/7/12,0,0,0,0
1149,2015/7/13,1,72.53283533,0,0
1149,2015/7/14,0,0,0,0
1149,2015/7/15,0,0,0,0
1149,2015/7/16,0,0,0,0
1149,2015/7/17,0,0,0,0
1149,2015/7/18,0,0,0,0
1149,2015/7/19,0,0,0,0
1149,2015/7/20,0,0,0,0
1149,2015/7/21,0,0,0,0
1149,2015/7/22,0,0,0,0
1149,2015/7/23,0,0,0,0
1149,2015/7/24,0,0,0,0
1149,2015/7/25,0,0,0,0
1149,2015/7/27,0,0,0,0
1149,2015/7/28,2,236.4881028,0,0
1149,2015/7/29,2,136.9512727,0,0
1149,2015/7/30,0,0,0,0
1149,2015/7/31,0,0,0,0
1149,2015/8/1,0,0,0,0
1149,2015/8/2,0,0,0,0
1149,2015/8/3,0,0,0,0
1149,2015/8/4,0,0,0,0
1149,2015/8/5,0,0,0,0
1149,2015/8/6,0,0,0,0
1149,2015/8/7,0,0,0,0
1149,2015/8/8,0,0,0,0
1149,2015/8/9,0,0,0,0
1149,2015/8/10,1,17.76125333,0,0
1149,2015/8/11,0,0,0,0
1149,2015/8/12,0,0,0,0
1149,2015/8/13,1,10.842266,0,0
1149,2015/8/14,0,0,0,0
1149,2015/8/15,0,0,0,0
1149,2015/8/16,0,0,0,0
1149,2015/8/17,0,0,0,0
1149,2015/8/18,0,0,0,0
1149,2015/8/19,0,0,0,0
1149,2015/8/20,0,0,0,0
1149,2015/8/21,0,0,0,0
1149,2015/8/22,0,0,0,0
1149,2015/8/23,0,0,0,0
1149,2015/8/24,1,96.5536175,1,0
1149,2015/8/25,0,0,0,0
1149,2015/8/26,0,0,0,0
1149,2015/8/27,0,0,0,0
1150,2015/7/16,1,28.7266645,0,0
1150,2015/7/17,0,0,0,0
1150,2015/7/18,0,0,0,0
1150,2015/7/19,0,0,0,0
1150,2015/7/20,2,122.0834607,3,0
1150,2015/7/21,0,0,0,0
1150,2015/7/22,0,0,0,0
1150,2015/7/23,0,0,0,0
1150,2015/7/24,2,32.23447017,1,0
1150,2015/7/25,0,0,0,0
1150,2015/7/27,0,0,0,0
1150,2015/7/28,0,0,0,0
1150,2015/7/29,1,12.416792,0,0
1150,2015/7/30,0,0,0,0
1150,2015/7/31,1,83.36540017,2,0
1150,2015/8/1,0,0,0,0
1150,2015/8/2,0,0,0,0
1150,2015/8/3,0,0,0,0
1150,2015/8/4,1,121.9006925,2,0
1150,2015/8/5,0,0,0,0
1150,2015/8/6,1,48.9480565,0,0
1150,2015/8/7,0,0,0,0
1150,2015/8/8,0,0,0,0
1150,2015/8/9,0,0,0,0
1150,2015/8/10,2,125.712622,2,0
1150,2015/8/11,2,219.9999107,1,0
1150,2015/8/12,1,110.5544735,0,0
1150,2015/8/13,1,51.70207133,0,0
1150,2015/8/14,0,0,0,0
1150,2015/8/15,1,16.07995067,0,0
1150,2015/8/16,1,26.21789783,0,0
1150,2015/8/17,0,0,0,0
1150,2015/8/18,1,42.59776017,0,0
1150,2015/8/19,0,0,0,0
1150,2015/8/20,0,0,0,0
1150,2015/8/21,0,0,0,0
1150,2015/8/22,0,0,0,0
1150,2015/8/23,0,0,0,0
1150,2015/8/24,0,0,0,0
1150,2015/8/25,0,0,0,0
1150,2015/8/26,0,0,0,0
1150,2015/8/27,0,0,0,0
1151,2015/5/11,1,2.372975667,0,0
1151,2015/5/12,0,0,0,0
1151,2015/5/13,1,111.0662063,0,0
1151,2015/5/14,0,0,0,0
1151,2015/5/15,0,0,0,0
